contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
TSLA270115P00650000,2025-11-05 18:49:29+00:00,650.0,239.7,256.3,257.3,0.0,0.0,1.0,843,0.5007679318237305,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00660000,2025-09-22 14:00:21+00:00,660.0,261.1,264.6,265.6,0.0,0.0,20.0,547,0.5024616404724123,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00670000,2025-11-07 20:48:16+00:00,670.0,272.49,272.95,273.95,19.719986,7.801553,20.0,413,0.5010349579620362,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00680000,2025-11-07 20:48:16+00:00,680.0,280.91,281.35,282.9,17.110016,6.485981,20.0,559,0.5029651754760743,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00690000,2025-10-30 15:36:57+00:00,690.0,279.6,289.85,291.45,0.0,0.0,9.0,447,0.5020191400146485,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00700000,2025-11-06 20:21:26+00:00,700.0,288.5,298.4,299.95,0.0,0.0,1.0,1356,0.5003559486389162,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00710000,2025-11-03 16:01:19+00:00,710.0,280.42,306.95,308.6,0.0,0.0,1.0,1610,0.4992878440856934,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00720000,2025-10-13 17:49:50+00:00,720.0,314.7,315.6,317.25,0.0,0.0,20.0,20,0.4978382736206055,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00730000,2025-11-03 14:47:39+00:00,730.0,298.7,324.3,326.0,0.0,0.0,10.0,59,0.49667861724853524,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00740000,2025-11-06 20:50:58+00:00,740.0,324.34,333.05,334.75,0.0,0.0,6.0,30,0.49516801223754886,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00750000,2025-11-06 15:37:27+00:00,750.0,329.73,341.85,343.55,0.0,0.0,1.0,218,0.49362688995361337,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00760000,2025-09-22 14:17:08+00:00,760.0,345.13,350.7,352.4,0.0,0.0,10.0,31,0.49207050903320315,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00770000,2025-11-06 20:50:58+00:00,770.0,350.46,359.6,361.35,0.0,0.0,12.0,69,0.4909108526611329,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00780000,2025-10-02 13:32:11+00:00,780.0,342.82,368.5,370.3,0.0,0.0,10.0,20,0.489384989013672,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00790000,2025-10-20 13:52:43+00:00,790.0,363.05,377.5,379.25,0.0,0.0,10.0,36,0.48752343536376963,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00800000,2025-11-06 20:50:58+00:00,800.0,376.95,386.45,388.3,0.0,0.0,6.0,37,0.48607386489868165,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00810000,2025-10-28 14:14:50+00:00,810.0,368.06,395.55,397.45,0.0,0.0,10.0,11,0.48512782943725585,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00820000,2025-10-31 14:59:42+00:00,820.0,381.94,404.6,406.5,0.0,0.0,10.0,8,0.4830068789672852,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00830000,2025-11-04 18:53:07+00:00,830.0,398.23,413.75,415.65,0.0,0.0,1.0,9,0.48137420486450194,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00840000,2025-11-05 18:37:18+00:00,840.0,402.03,422.9,424.8,0.0,0.0,10.0,17,0.4794058407592773,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00850000,2025-11-05 18:37:18+00:00,850.0,410.72,432.1,434.0,0.0,0.0,10.0,51,0.477544287109375,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00860000,2025-11-03 18:53:44+00:00,860.0,411.5,441.35,443.25,0.0,0.0,8.0,33,0.47580480255126956,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00870000,2025-09-05 13:30:36+00:00,870.0,519.95,450.4,453.3,0.0,0.0,2.0,1,0.4815267912292481,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00880000,2025-10-28 14:07:33+00:00,880.0,433.0,459.9,461.85,0.0,0.0,5.0,19,0.4722647988891602,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00890000,2025-10-02 15:32:41+00:00,890.0,454.05,469.25,471.15,0.0,0.0,5.0,34,0.4699912620544434,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00900000,2025-10-29 14:07:27+00:00,900.0,450.26,478.6,480.5,0.0,0.0,1.0,74,0.4678703115844727,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00910000,2025-10-21 19:32:50+00:00,910.0,473.83,487.95,489.9,0.0,0.0,2.0,20,0.4659782406616212,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00920000,2025-11-03 15:00:01+00:00,920.0,463.0,497.4,499.3,0.0,0.0,5.0,404,0.4637199624633789,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00930000,2025-10-10 19:52:27+00:00,930.0,519.95,506.85,508.8,0.0,0.0,7.0,59,0.4623009092712403,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00940000,2025-11-07 15:17:08+00:00,940.0,514.7,516.3,518.2,33.30002,6.9173284,1.0,46,0.4593102165222169,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00950000,2025-11-05 18:51:33+00:00,950.0,501.25,525.75,527.7,0.0,0.0,1.0,237,0.4572197833251954,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270115P00960000,2025-11-07 19:46:14+00:00,960.0,530.4,535.25,537.2,1.4000244,0.2646549,7.0,185,0.45474788421630863,True,REGULAR,USD,put,TSLA,2027-01-15
TSLA270617C00005000,2025-11-07 15:16:26+00:00,5.0,431.52,422.0,426.35,-26.800018,-5.8474464,1.0,6050,2.3315471398925776,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00010000,2025-10-01 18:16:38+00:00,10.0,453.09,418.0,425.9,0.0,0.0,2.0,187,1.9101566992187502,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00015000,2025-09-30 13:47:27+00:00,15.0,426.98,413.0,421.3,0.0,0.0,4.0,113,1.6557634399414063,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00020000,2025-09-12 17:44:23+00:00,20.0,376.35,393.0,403.0,0.0,0.0,32.0,70,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00025000,2025-10-10 18:44:10+00:00,25.0,398.25,404.0,414.0,0.0,0.0,1.0,1,1.5236840222167967,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00030000,2025-04-22 14:50:05+00:00,30.0,211.15,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00035000,2025-10-28 19:44:38+00:00,35.0,433.0,395.0,405.0,0.0,0.0,50.0,50,1.373904497680664,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00040000,2025-10-30 19:44:14+00:00,40.0,408.15,390.0,400.0,0.0,0.0,1.0,69,1.2873570788574216,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00045000,2025-05-16 16:26:30+00:00,45.0,309.35,283.45,290.95,0.0,0.0,2.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00050000,2025-10-06 16:08:07+00:00,50.0,403.0,382.0,389.55,0.0,0.0,5.0,45,1.1898233868408201,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00055000,2025-04-25 18:09:09+00:00,55.0,238.3,288.55,296.5,0.0,0.0,2.0,11,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00060000,2025-10-14 15:41:38+00:00,60.0,374.29,372.0,380.65,0.0,0.0,1.0,9,1.1029097589111332,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00065000,2025-10-24 13:31:18+00:00,65.0,388.65,368.35,376.25,0.0,0.0,1.0,13,1.0928390084838866,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00070000,2025-10-28 13:47:33+00:00,70.0,395.78,364.0,371.8,0.0,0.0,1.0,21,1.0685471377563478,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00075000,2025-09-23 15:25:53+00:00,75.0,368.13,359.65,367.3,0.0,0.0,20.0,93,1.044865615539551,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00080000,2025-06-26 14:13:19+00:00,80.0,259.65,266.15,273.75,0.0,0.0,2.0,12,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00085000,2025-08-28 19:39:41+00:00,85.0,271.28,362.0,371.25,0.0,0.0,2.0,11,1.3044773545837398,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00090000,2025-11-04 16:59:02+00:00,90.0,376.49,346.5,354.5,0.0,0.0,49.0,73,0.988830678100586,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00095000,2025-08-29 16:18:13+00:00,95.0,254.26,353.05,360.75,0.0,0.0,4.0,25,1.2149392280578613,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00100000,2025-10-29 14:00:36+00:00,100.0,348.23,338.0,345.75,-28.720001,-7.619048,4.0,1108,0.9553227124023438,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00105000,2025-09-29 16:43:16+00:00,105.0,350.75,333.0,340.5,0.0,0.0,2.0,42,0.920899228515625,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00110000,2025-11-07 15:33:41+00:00,110.0,336.54,329.0,336.25,1.8399963,0.5497449,5.0,186,0.9104012866210938,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00115000,2025-09-26 19:40:06+00:00,115.0,338.07,325.0,331.95,0.0,0.0,7.0,133,0.8992624819946288,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00120000,2025-10-28 14:46:45+00:00,120.0,355.85,320.9,327.7,0.0,0.0,2.0,130,0.8876964355468748,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00125000,2025-10-13 18:04:22+00:00,125.0,323.08,316.0,323.5,0.0,0.0,4.0,81,0.8692334854125977,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00130000,2025-10-15 17:07:52+00:00,130.0,318.7,312.55,319.3,0.0,0.0,10.0,80,0.8643507217407226,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00135000,2025-10-03 14:19:48+00:00,135.0,314.8,308.0,315.15,0.0,0.0,1.0,30,0.8500991552734375,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00140000,2025-11-07 15:06:16+00:00,140.0,309.5,304.0,310.95,-22.399994,-6.749019,1.0,95,0.8402725933837891,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00145000,2025-07-09 13:53:00+00:00,145.0,178.95,213.9,219.8,0.0,0.0,3.0,42,1.0000000000000003e-05,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00150000,2025-11-07 16:33:08+00:00,150.0,299.6,298.1,301.8,-39.5,-11.648481,2.0,468,0.830659652404785,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00155000,2025-09-18 15:31:33+00:00,155.0,293.0,292.0,299.25,0.0,0.0,2.0,66,0.8173236041259764,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00160000,2025-11-06 15:34:18+00:00,160.0,312.84,289.75,294.65,0.0,0.0,40.0,315,0.8165606723022459,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00165000,2025-11-05 14:33:15+00:00,165.0,307.0,284.0,290.65,0.0,0.0,1.0,51,0.7961140994262695,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00170000,2025-11-07 19:10:02+00:00,170.0,288.72,280.0,286.7,-7.619995,-2.5713692,3.0,271,0.7879049530029296,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00175000,2025-11-07 15:12:12+00:00,175.0,284.48,278.2,283.4,-0.3499756,-0.12287175,5.0,589,0.7971211694335938,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00180000,2025-10-29 15:25:28+00:00,180.0,305.1,274.1,277.95,0.0,0.0,8.0,443,0.7788108056640625,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00185000,2025-11-07 17:11:08+00:00,185.0,268.89,268.0,275.6,-31.109985,-10.369995,2.0,120,0.7673973455810548,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00190000,2025-10-17 18:55:54+00:00,190.0,276.83,266.6,270.3,0.0,0.0,1.0,311,0.7659019992065431,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00195000,2025-10-30 14:44:54+00:00,195.0,279.52,261.0,266.6,0.0,0.0,1.0,309,0.7499567240905762,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00200000,2025-11-07 15:11:32+00:00,200.0,268.0,260.8,262.9,-13.559998,-4.816024,2.0,1428,0.7626519096374511,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00205000,2025-10-30 17:37:01+00:00,205.0,263.85,257.15,259.15,-8.220001,-3.0212815,4.0,32,0.7564111273193359,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00210000,2025-11-07 16:49:13+00:00,210.0,250.8,253.55,255.5,-36.699997,-12.765217,19.0,348,0.7507959490966796,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00215000,2025-11-07 16:27:54+00:00,215.0,249.4,250.0,251.9,-23.950012,-8.761665,20.0,81,0.7455317195129396,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00220000,2025-11-07 17:21:36+00:00,220.0,246.18,246.4,248.35,-19.52002,-7.346638,2.0,1000,0.740114903564453,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00225000,2025-10-16 16:19:12+00:00,225.0,243.52,242.9,244.85,0.0,0.0,2.0,33,0.7352321398925781,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00230000,2025-11-06 20:41:33+00:00,230.0,240.0,239.5,241.35,-17.769989,-6.8937383,5.0,1460,0.7306545489501952,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00235000,2025-11-07 16:23:48+00:00,235.0,237.42,236.1,237.9,-29.580002,-11.078652,2.0,24,0.7261074752807617,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00240000,2025-11-07 16:17:46+00:00,240.0,233.23,232.7,234.55,-14.51001,-5.8569508,1.0,2700,0.7218350570678712,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00245000,2025-10-27 17:34:19+00:00,245.0,253.59,229.35,231.15,0.0,0.0,5.0,13,0.7174100524902343,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00250000,2025-11-07 17:11:58+00:00,250.0,223.87,226.25,227.85,-14.430008,-6.0553956,7.0,1702,0.714220997467041,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00255000,2025-11-04 17:12:43+00:00,255.0,242.48,222.85,224.6,0.0,0.0,2.0,4,0.7098570274353027,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00260000,2025-11-04 17:12:43+00:00,260.0,220.35,219.65,221.4,-18.699997,-7.82263,2.0,1306,0.7063170237731935,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00270000,2025-11-07 17:15:25+00:00,270.0,212.47,213.4,215.1,-11.380005,-5.0837636,12.0,7711,0.6996489996337891,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00280000,2025-11-05 20:10:32+00:00,280.0,207.0,207.35,209.0,-33.0,-13.75,1.0,1235,0.6937286486816407,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00290000,2025-11-07 16:58:05+00:00,290.0,197.08,201.4,203.05,-19.449997,-8.982588,5.0,983,0.6879914013671876,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00300000,2025-11-07 20:31:06+00:00,300.0,198.0,195.85,197.3,-14.300003,-6.7357526,39.0,8059,0.6835663967895509,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00310000,2025-11-07 15:55:49+00:00,310.0,191.4,190.3,191.7,-11.300003,-5.574743,1.0,1393,0.6789277713012697,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00320000,2025-11-07 17:29:32+00:00,320.0,185.39,184.8,186.3,-20.61,-10.004855,8.0,2168,0.6744188442230226,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00330000,2025-11-07 16:23:16+00:00,330.0,180.69,179.6,181.05,-7.6100006,-4.041424,10.0,1910,0.6706347023773194,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00340000,2025-11-07 17:09:44+00:00,340.0,172.4,174.65,175.9,-18.600006,-9.738223,7.0,1070,0.667239655761719,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00350000,2025-11-07 20:06:37+00:00,350.0,175.5,169.65,171.0,-12.149994,-6.474817,35.0,2785,0.6637988332366944,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00360000,2025-11-06 14:40:35+00:00,360.0,163.25,164.9,166.2,-29.25,-15.194805,1.0,1079,0.6607471059417724,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00370000,2025-11-07 19:19:41+00:00,370.0,162.4,160.45,161.6,-13.25,-7.5434103,14.0,1214,0.6584811984252931,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00380000,2025-11-07 19:04:16+00:00,380.0,159.75,156.0,157.1,-21.740005,-11.978624,6.0,938,0.6558948595428468,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00390000,2025-11-07 17:29:13+00:00,390.0,152.6,151.6,152.8,-14.0,-8.40336,4.0,799,0.6534153311157228,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00400000,2025-11-07 20:33:33+00:00,400.0,150.0,147.6,148.6,-11.070007,-6.8727927,17.0,3015,0.6517063638305666,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00410000,2025-11-07 16:36:42+00:00,410.0,148.4,143.55,144.55,-9.100006,-5.777782,20.0,1285,0.6497227410888673,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00420000,2025-11-07 16:09:44+00:00,420.0,137.8,139.7,140.65,-15.440002,-10.0757,8.0,1468,0.6481053256225585,True,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00430000,2025-11-07 18:45:32+00:00,430.0,138.35,135.95,136.9,-14.449997,-9.456804,45.0,685,0.6466328672027588,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00440000,2025-11-07 20:52:13+00:00,440.0,132.94,132.3,133.25,-16.039993,-10.766542,36.0,844,0.645160408782959,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00450000,2025-11-07 20:52:13+00:00,450.0,129.42,128.8,129.75,-13.770004,-9.616596,66.0,2488,0.6439702351379395,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00460000,2025-11-07 17:08:19+00:00,460.0,123.37,125.45,126.35,-18.30999,-12.923484,5.0,1000,0.6429326478576662,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00470000,2025-11-07 18:25:12+00:00,470.0,122.75,122.25,123.1,-11.449997,-8.53204,11.0,915,0.6421849746704101,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00480000,2025-11-07 15:12:35+00:00,480.0,118.1,119.05,119.9,-15.700005,-11.733934,8.0,1687,0.6411321287536622,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00490000,2025-11-07 14:33:54+00:00,490.0,116.0,116.0,116.85,-16.080002,-12.174441,1.0,923,0.6403844555664062,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00500000,2025-11-07 20:45:09+00:00,500.0,114.95,113.05,113.9,-12.5,-9.807768,88.0,5047,0.6397130755615235,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00510000,2025-11-07 20:26:49+00:00,510.0,112.55,110.25,111.1,-10.299995,-8.384205,21.0,1271,0.6393621269226073,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00520000,2025-11-07 18:33:18+00:00,520.0,109.2,107.5,108.35,-13.130005,-10.733266,56.0,1655,0.6388814798736573,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00530000,2025-11-07 16:57:27+00:00,530.0,102.65,104.9,105.65,-14.470001,-12.354851,69.0,1457,0.6385076432800292,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00540000,2025-11-07 16:57:27+00:00,540.0,100.15,102.35,103.1,-14.220001,-12.4333315,61.0,1290,0.6382558757781981,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00550000,2025-11-07 20:15:45+00:00,550.0,104.18,99.85,100.65,-7.709999,-6.8906956,12.0,1164,0.6380193669128418,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00560000,2025-11-07 17:00:04+00:00,560.0,96.3,97.45,98.3,-10.699997,-9.999997,6.0,678,0.6379278150939942,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00570000,2025-11-06 19:18:17+00:00,570.0,95.2,95.4,95.95,-12.970001,-11.990387,5.0,436,0.6383245396423338,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00580000,2025-11-07 17:47:06+00:00,580.0,92.5,93.15,93.7,-14.139999,-13.259564,45.0,1075,0.6381948412322997,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00590000,2025-11-07 17:52:21+00:00,590.0,90.15,91.05,91.55,-11.25,-11.094674,22.0,532,0.6383474275970458,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00600000,2025-11-07 20:52:22+00:00,600.0,89.3,88.95,89.45,-10.139999,-10.1971035,117.0,6026,0.6383397982788085,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00610000,2025-11-07 17:34:54+00:00,610.0,88.07,86.95,87.45,-11.010002,-11.112235,16.0,716,0.6385152725982666,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00620000,2025-11-07 20:43:56+00:00,620.0,86.44,85.0,85.5,-8.959999,-9.392033,1.0,558,0.6386602296447754,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00630000,2025-11-07 20:34:33+00:00,630.0,84.35,83.1,83.6,-11.080002,-11.610606,12.0,814,0.6387899280548096,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00640000,2025-11-05 15:24:58+00:00,640.0,89.0,81.3,81.8,0.0,0.0,1.0,776,0.6391332473754883,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00650000,2025-11-07 20:15:45+00:00,650.0,79.85,79.55,80.0,-10.739998,-11.855611,26.0,2595,0.6393468682861327,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00660000,2025-11-07 20:24:44+00:00,660.0,79.95,77.85,78.3,-9.25,-10.369956,31.0,368,0.6396825582885742,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00670000,2025-11-07 15:21:48+00:00,670.0,79.98,76.2,76.65,-6.9699936,-8.016094,1.0,158,0.6400335069274903,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00680000,2025-11-07 14:33:29+00:00,680.0,76.5,74.6,75.05,-7.699997,-9.14489,2.0,8201,0.6403997142028808,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00690000,2025-11-07 17:34:54+00:00,690.0,74.12,73.05,73.5,-16.379997,-18.099445,20.0,799,0.6407888094329834,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00700000,2025-11-07 20:44:58+00:00,700.0,72.77,71.55,72.0,-9.480003,-11.525841,105.0,6037,0.6412084219360351,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00710000,2025-11-06 15:10:20+00:00,710.0,82.0,70.1,70.55,0.0,0.0,2.0,501,0.6416738103485108,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00720000,2025-11-07 18:02:50+00:00,720.0,68.9,68.7,69.15,-9.720001,-12.363268,2.0,1074,0.6421849746704101,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00730000,2025-11-07 18:12:31+00:00,730.0,67.57,67.3,67.75,-10.129997,-13.037319,1.0,700,0.6425054060363771,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00740000,2025-11-07 17:43:10+00:00,740.0,66.3,65.95,66.45,-8.199997,-11.006707,3.0,1318,0.6430089410400393,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00750000,2025-11-07 18:59:52+00:00,750.0,66.8,64.7,65.15,-7.9300003,-10.611535,6.0,2696,0.6435735105895997,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00760000,2025-11-07 19:58:48+00:00,760.0,67.03,63.45,63.9,-4.720001,-6.578399,1.0,1058,0.6440923042297364,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00770000,2025-10-30 13:30:46+00:00,770.0,67.3,62.25,62.7,0.0,0.0,1.0,627,0.6446950203704833,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00780000,2025-11-07 14:31:08+00:00,780.0,63.35,61.05,61.5,-7.2000046,-10.205534,50.0,1236,0.6451298915100099,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00790000,2025-11-07 17:15:29+00:00,790.0,60.14,59.9,60.35,-4.970001,-7.6332374,5.0,7325,0.6456639437866211,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00800000,2025-11-07 20:32:13+00:00,800.0,59.19,58.8,59.25,-9.079998,-13.30013,199.0,18802,0.6462819185638427,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00810000,2025-11-04 19:12:14+00:00,810.0,58.87,57.7,58.15,-5.880001,-9.081082,15.0,5836,0.646762565612793,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00820000,2025-11-07 19:07:32+00:00,820.0,58.9,56.7,57.1,-11.57,-16.418333,12.0,5347,0.647464462890625,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00830000,2025-11-03 15:07:20+00:00,830.0,69.52,55.65,56.1,0.0,0.0,1.0,775,0.6480442910766601,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00840000,2025-11-07 19:38:28+00:00,840.0,56.94,54.65,55.1,-5.290001,-8.500724,3.0,151,0.6486012313079834,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00850000,2025-11-07 18:51:23+00:00,850.0,54.8,53.7,54.1,-10.700001,-16.335878,2.0,244,0.6491581715393067,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00860000,2025-11-07 18:32:06+00:00,860.0,53.75,52.75,53.15,-4.0600014,-7.023009,26.0,229,0.64971511177063,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00870000,2025-11-07 18:32:05+00:00,870.0,52.85,51.85,52.25,-3.9300003,-6.9214516,8.0,53,0.6504017504119873,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00880000,2025-11-07 18:33:34+00:00,880.0,51.8,50.95,51.35,-11.299999,-17.908081,1.0,420,0.6509663199615479,False,REGULAR,USD,call,TSLA,2027-06-17
TSLA270617C00890000,2025-11-07 18:32:27+00:00,890.0,51.1,50.1,50.5,-10.450001,-16.97807,2.0,15,0.6516758465576173,False,REGULAR,USD,call,TSLA,2027-06-17
