contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,symbol,expiry
NVDA260821P00135000,2025-11-07 17:23:54+00:00,135.0,8.45,7.45,7.65,0.98,13.1191435,23.0,4308.0,0.4638420315551758,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00140000,2025-11-07 19:08:31+00:00,140.0,9.27,8.65,8.85,0.84000015,9.964414,2115.0,5009.0,0.45825737060546884,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00145000,2025-11-07 18:34:11+00:00,145.0,10.38,10.0,10.15,0.32999992,3.2835813,90.0,6034.0,0.45236753692626963,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00150000,2025-11-07 19:47:46+00:00,150.0,11.85,11.5,11.65,0.9000006,8.219183,1105.0,1891.0,0.44815615325927727,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00155000,2025-11-07 15:56:01+00:00,155.0,14.97,11.6,13.25,2.4499998,19.568687,1.0,2470.0,0.44336494140625,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00160000,2025-11-07 20:56:31+00:00,160.0,14.9,14.8,15.0,1.6999998,12.878786,607.0,4688.0,0.43897045410156255,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00165000,2025-11-07 20:16:57+00:00,165.0,17.2,16.7,16.9,0.70000076,4.242429,50.0,4444.0,0.4348811395263672,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00170000,2025-11-07 20:35:43+00:00,170.0,19.29,18.7,18.9,1.2900009,7.1666718,977.0,9633.0,0.43018147949218755,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00175000,2025-11-07 19:09:25+00:00,175.0,21.95,20.85,21.05,1.1500015,5.528854,15.0,5332.0,0.4257259576416016,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00180000,2025-11-07 19:44:11+00:00,180.0,23.9,23.15,23.35,1.1000004,4.824563,299.0,6094.0,0.4215145739746094,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00185000,2025-11-07 20:42:34+00:00,185.0,26.05,25.6,25.8,0.8899994,3.5373583,32.0,1154.0,0.4175473284912109,False,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00190000,2025-11-07 17:26:41+00:00,190.0,30.71,28.15,28.35,2.3599987,8.324511,48.0,1026.0,0.41300025482177727,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00195000,2025-11-07 18:14:05+00:00,195.0,33.1,30.85,31.05,1.9999981,6.430862,11.0,373.0,0.4087278366088867,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00200000,2025-11-07 20:01:06+00:00,200.0,34.36,33.65,33.9,1.9000015,5.8533626,31.0,1095.0,0.4046995565795898,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00210000,2025-11-07 18:15:40+00:00,210.0,42.3,39.5,39.95,2.3999977,6.015032,3.0,310.0,0.396063168334961,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00220000,2025-11-07 16:27:55+00:00,220.0,51.2,46.25,46.55,6.830002,15.393289,1.0,85.0,0.3881897119140625,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00230000,2025-11-07 15:09:31+00:00,230.0,56.9,52.7,57.85,3.1000023,5.762086,1.0,112.0,0.4483392568969726,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00240000,2025-11-05 16:14:29+00:00,240.0,51.63,60.65,62.35,0.0,0.0,4.0,23.0,0.39362178649902346,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00250000,2025-11-05 16:12:11+00:00,250.0,58.8,68.45,73.3,0.0,0.0,2.0,76.0,0.4420221813964844,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00260000,2025-11-06 15:14:02+00:00,260.0,72.8,76.05,80.15,0.0,0.0,1.0,368.0,0.4140073248291015,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00270000,2025-11-06 17:56:34+00:00,270.0,84.15,81.7,90.0,0.0,0.0,32.0,146.0,0.43768872863769537,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00280000,2025-11-03 18:16:21+00:00,280.0,76.15,90.9,99.0,0.0,0.0,6.0,44.0,0.4420221813964844,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00290000,2025-11-04 19:26:34+00:00,290.0,92.95,99.55,106.7,0.0,0.0,15.0,16.0,0.41223732299804683,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00300000,2025-11-04 15:11:31+00:00,300.0,100.02,112.4,113.15,0.0,0.0,1.0,8.0,0.31690136230468746,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00310000,2025-10-29 17:35:00+00:00,310.0,106.12,118.85,127.0,0.0,0.0,3.0,3.0,0.46048513153076176,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00320000,2025-10-31 17:30:25+00:00,320.0,118.2,131.6,132.35,0.0,0.0,3.0,1.0,0.2978585839843749,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00330000,2025-11-05 18:30:49+00:00,330.0,129.42,141.4,142.25,0.0,0.0,1.0,10.0,0.3020089331054688,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00340000,2025-11-05 18:32:24+00:00,340.0,139.03,148.75,155.8,0.0,0.0,3.0,0.0,0.48102325622558595,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00350000,2025-10-29 14:43:15+00:00,350.0,140.35,158.45,165.8,0.0,0.0,,0.0,0.49707534179687507,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260821P00360000,2025-10-29 13:50:23+00:00,360.0,149.7,168.35,175.8,0.0,0.0,,0.0,0.512578116455078,True,REGULAR,USD,put,NVDA,2026-08-21
NVDA260918C00005000,2025-11-05 19:37:15+00:00,5.0,196.98,181.6,185.95,0.0,0.0,60.0,1130.0,2.1904342114257807,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00010000,2025-11-04 20:12:38+00:00,10.0,190.45,176.75,181.15,0.0,0.0,2.0,19.0,1.7641613354492187,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00015000,2025-09-23 15:18:36+00:00,15.0,166.54,171.95,176.35,0.0,0.0,5.0,51.0,1.5517600537109373,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00020000,2025-11-05 16:53:44+00:00,20.0,183.51,167.25,171.55,0.0,0.0,10.0,60.0,1.4194364965820312,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00025000,2025-10-30 19:07:28+00:00,25.0,179.43,162.4,166.75,0.0,0.0,220.0,795.0,1.3032261401367182,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00030000,2025-10-28 19:23:16+00:00,30.0,173.25,157.6,162.0,0.0,0.0,2.0,72.0,1.2172890698242185,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00035000,2025-11-03 18:51:19+00:00,35.0,175.1,152.75,157.25,0.0,0.0,1.0,21.0,1.1411175756835936,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00040000,2025-10-30 18:06:12+00:00,40.0,166.1,148.1,152.5,0.0,0.0,20.0,283.0,1.086186209716797,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00045000,2025-09-15 16:13:01+00:00,45.0,134.65,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00050000,2025-11-07 16:04:13+00:00,50.0,133.0,138.6,143.0,-30.199997,-18.5049,3.0,155.0,0.9805910144042969,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00055000,2025-10-22 13:43:38+00:00,55.0,129.13,133.85,138.25,0.0,0.0,1.0,58.0,0.9340826904296875,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00060000,2025-11-03 18:38:31+00:00,60.0,152.8,129.15,133.55,0.0,0.0,7.0,76.0,0.8944102355957031,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00065000,2025-10-24 19:05:42+00:00,65.0,124.93,124.45,128.5,0.0,0.0,1.0,187.0,0.8453384606933592,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00070000,2025-11-07 18:23:07+00:00,70.0,117.87,121.1,123.0,-5.5099945,-4.4658737,4.0,290.0,0.8267229241943357,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00075000,2025-11-03 14:46:59+00:00,75.0,137.77,116.35,118.35,0.0,0.0,12.0,104.0,0.7918721984863282,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00080000,2025-11-07 17:05:58+00:00,80.0,111.4,111.8,116.45,-16.099998,-12.62745,16.0,272.0,0.8267839587402341,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00085000,2025-11-06 20:33:28+00:00,85.0,109.5,107.85,110.4,0.0,0.0,1.0,319.0,0.7772239074707032,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00090000,2025-11-05 19:20:18+00:00,90.0,116.52,102.1,105.7,0.0,0.0,2.0,761.0,0.7217435052490235,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00095000,2025-10-31 17:07:05+00:00,95.0,112.79,99.0,101.35,0.0,0.0,10.0,654.0,0.7255276470947265,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00100000,2025-11-07 19:32:09+00:00,100.0,92.6,94.6,96.7,-1.4000015,-1.4893633,6.0,2475.0,0.6981841705322267,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00105000,2025-11-07 19:47:49+00:00,105.0,89.05,87.5,91.15,-3.0,-3.259098,5.0,1394.0,0.6127968408203126,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00110000,2025-11-07 19:57:29+00:00,110.0,85.21,86.3,86.9,-2.790001,-3.1704557,12.0,1469.0,0.6447179083251953,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00115000,2025-11-07 14:49:17+00:00,115.0,78.2,82.2,82.75,-3.4300003,-4.201887,1.0,2510.0,0.629459271850586,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00120000,2025-11-07 20:25:43+00:00,120.0,78.45,76.65,80.0,0.83999634,1.08233,15.0,3077.0,0.6124916680908206,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00125000,2025-11-07 17:10:31+00:00,125.0,67.7,74.25,74.65,-6.550003,-8.821553,3.0,4238.0,0.6012613116455079,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00130000,2025-11-07 20:46:02+00:00,130.0,69.56,70.45,71.0,-2.340004,-3.2545257,43.0,4357.0,0.5920145779418947,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00135000,2025-11-07 17:54:21+00:00,135.0,61.85,65.25,68.65,-4.9000015,-7.340826,8.0,2495.0,0.5800212896728516,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00140000,2025-11-07 20:17:29+00:00,140.0,62.35,63.2,63.7,-0.6500015,-1.0317485,105.0,14175.0,0.5723309368896485,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00145000,2025-11-07 20:34:40+00:00,145.0,58.85,58.25,60.2,-2.300003,-3.7612479,48.0,2833.0,0.5489852230834963,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00150000,2025-11-07 20:49:59+00:00,150.0,55.25,56.4,56.8,-0.9700012,-1.7253667,66.0,19714.0,0.554814022216797,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00155000,2025-11-07 19:50:23+00:00,155.0,52.23,53.2,55.1,-1.5200005,-2.8279078,90.0,4796.0,0.56094799407959,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00160000,2025-11-07 20:34:31+00:00,160.0,49.36,50.15,50.55,-0.43999863,-0.8835314,129.0,3317.0,0.5416915948486329,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00165000,2025-11-07 20:48:10+00:00,165.0,46.34,47.2,47.6,-2.3100014,-4.7482038,37.0,7551.0,0.5356491748046875,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00170000,2025-11-07 20:57:40+00:00,170.0,44.37,44.4,44.7,0.25999832,0.5894317,170.0,6852.0,0.5296372720336916,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00175000,2025-11-07 20:35:54+00:00,175.0,41.06,41.75,42.0,-0.43999863,-1.0602376,162.0,2560.0,0.5248155429077149,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00180000,2025-11-07 20:44:38+00:00,180.0,39.0,39.15,39.45,0.18999863,0.489561,300.0,6939.0,0.5199327792358398,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00185000,2025-11-07 20:57:18+00:00,185.0,36.7,36.7,37.0,0.40999985,1.1297874,347.0,5290.0,0.5154162228393554,True,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00190000,2025-11-07 20:37:23+00:00,190.0,34.35,34.4,34.65,0.29999924,0.8810551,160.0,2959.0,0.5112658737182617,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00195000,2025-11-07 20:28:48+00:00,195.0,31.25,32.2,32.4,-0.75,-2.34375,424.0,4019.0,0.5070850073242188,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00200000,2025-11-07 20:47:49+00:00,200.0,29.5,30.1,30.3,-0.20000076,-0.6734032,421.0,9477.0,0.5033008654785156,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00210000,2025-11-07 20:30:24+00:00,210.0,25.45,26.25,26.45,-0.54999924,-2.1153817,233.0,5626.0,0.49805189453125004,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00220000,2025-11-07 20:54:11+00:00,220.0,22.85,22.8,23.0,0.5,2.2371364,377.0,10713.0,0.49182637084960945,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00230000,2025-11-07 20:44:57+00:00,230.0,19.45,19.75,21.5,0.15000153,0.77721,563.0,6123.0,0.5090686300659181,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00240000,2025-11-07 20:45:31+00:00,240.0,16.65,17.1,18.8,-0.050001144,-0.29940802,259.0,6297.0,0.5045825909423829,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00250000,2025-11-07 20:52:08+00:00,250.0,14.47,14.8,15.0,-0.029999733,-0.20689471,275.0,6177.0,0.4785818743896484,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00260000,2025-11-07 20:39:52+00:00,260.0,12.45,11.25,14.45,0.09999943,0.80971193,72.0,4805.0,0.49918103363037114,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00270000,2025-11-07 20:54:40+00:00,270.0,11.05,11.05,11.25,0.3000002,2.7906995,168.0,3481.0,0.4730277307128906,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00280000,2025-11-07 20:55:50+00:00,280.0,9.5,9.55,9.75,0.34000015,3.711792,454.0,4082.0,0.4710746252441406,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00290000,2025-11-07 19:37:16+00:00,290.0,8.39,8.25,8.45,0.07999992,0.9626945,67.0,2258.0,0.46939617523193367,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00300000,2025-11-07 20:56:13+00:00,300.0,7.15,7.15,7.35,0.3499999,5.1470575,158.0,5270.0,0.46851117431640626,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00310000,2025-11-07 15:22:01+00:00,310.0,5.05,6.25,7.9,-1.2999997,-20.472437,116.0,998.0,0.4998218963623047,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00320000,2025-11-07 18:39:26+00:00,320.0,4.9,5.4,9.4,-0.25999975,-5.038755,1.0,1455.0,0.5083667327880859,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00330000,2025-11-07 19:13:37+00:00,330.0,4.65,4.75,4.9,-0.099999905,-2.105261,105.0,1022.0,0.4678703115844727,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00340000,2025-11-07 16:49:32+00:00,340.0,3.4,4.15,5.8,-0.5,-12.820512,2.0,884.0,0.5069019036865234,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00350000,2025-11-07 20:44:57+00:00,350.0,3.57,3.65,3.8,0.07999992,2.2922614,199.0,1081.0,0.4691825543212891,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00360000,2025-11-07 16:47:12+00:00,360.0,2.6,3.2,4.85,-0.46000004,-15.032681,24.0,3251.0,0.5137988073730468,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00370000,2025-11-07 17:56:57+00:00,370.0,2.44,2.85,4.35,-0.26,-9.629629,1.0,155.0,0.5142870837402342,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00380000,2025-11-07 18:30:15+00:00,380.0,2.26,2.54,2.65,-0.089999914,-3.8297837,6.0,556.0,0.47241738525390625,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00390000,2025-11-07 20:18:26+00:00,390.0,2.21,2.27,2.67,0.01999998,0.91324115,87.0,4966.0,0.4857229162597656,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00400000,2025-11-07 20:44:59+00:00,400.0,2.02,2.03,2.43,0.13,6.878307,72.0,2267.0,0.48846947082519543,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00410000,2025-11-07 15:50:25+00:00,410.0,1.51,1.83,2.21,-0.8499999,-36.01695,10.0,477.0,0.4908498181152344,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918C00420000,2025-11-07 20:33:54+00:00,420.0,1.6,1.65,1.73,0.100000024,6.6666684,119.0,1491.0,0.47961946166992186,False,REGULAR,USD,call,NVDA,2026-09-18
NVDA260918P00005000,2025-11-07 18:58:52+00:00,5.0,0.01,0.0,0.32,0.0,0.0,2.0,1455.0,1.7382825585937498,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00010000,2025-10-02 17:35:55+00:00,10.0,0.01,0.0,0.34,0.0,0.0,1.0,1057.0,1.3730500097656249,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00015000,2025-11-07 16:02:14+00:00,15.0,0.03,0.0,0.35,-0.01,-25.0,20.0,478.0,1.173832255859375,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00020000,2025-11-07 15:16:45+00:00,20.0,0.05,0.06,0.08,0.0,0.0,14.0,130.0,0.92773509765625,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00025000,2025-11-07 15:56:15+00:00,25.0,0.09,0.0,0.41,0.030000005,50.00001,20.0,1155.0,0.94726615234375,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00030000,2025-11-07 15:58:01+00:00,30.0,0.13,0.1,0.45,0.029999994,29.999992,9.0,308.0,0.8955088574218748,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00035000,2025-11-06 16:30:05+00:00,35.0,0.15,0.1,0.21,0.0,0.0,440.0,484.0,0.7607445800781252,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00040000,2025-11-07 15:48:24+00:00,40.0,0.23,0.22,0.28,0.07000001,43.750008,23.0,554.0,0.7460962890625,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00045000,2025-11-07 19:52:01+00:00,45.0,0.32,0.3,0.36,0.049999982,18.51851,44.0,865.0,0.717776259765625,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00050000,2025-11-07 19:35:02+00:00,50.0,0.42,0.15,0.43,0.07999998,23.529406,5.0,1071.0,0.6543003320312502,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00055000,2025-11-06 15:15:09+00:00,55.0,0.4,0.45,0.52,0.0,0.0,1.0,745.0,0.6574741284179688,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00060000,2025-11-06 19:24:44+00:00,60.0,0.55,0.31,0.63,0.0,0.0,11.0,857.0,0.6103554589843752,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00065000,2025-11-07 14:48:39+00:00,65.0,0.72,0.05,0.76,0.13000005,22.033909,37.0,557.0,0.5571333349609376,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00070000,2025-11-07 16:09:30+00:00,70.0,0.97,0.55,0.92,0.17000002,21.250002,11.0,1901.0,0.5742230078125,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00075000,2025-11-07 19:39:57+00:00,75.0,1.11,0.84,1.11,0.09000003,8.823533,67.0,1199.0,0.5656781713867188,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00080000,2025-11-07 20:55:35+00:00,80.0,1.3,1.26,1.32,0.06999993,5.6910515,15.0,2549.0,0.5598188549804688,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00085000,2025-11-07 18:54:14+00:00,85.0,1.65,1.23,1.88,0.16999996,11.486484,173.0,4987.0,0.5454147021484376,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00090000,2025-11-07 20:02:45+00:00,90.0,1.9,1.83,1.93,0.07999992,4.3956,35.0,6113.0,0.5330857238769531,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00095000,2025-11-07 20:05:36+00:00,95.0,2.29,2.21,2.29,0.109999895,5.0458665,94.0,13299.0,0.5211229528808592,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00100000,2025-11-07 20:04:22+00:00,100.0,2.75,2.36,2.73,0.23000002,9.126986,37.0,9480.0,0.5032398309326171,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00105000,2025-11-07 20:12:05+00:00,105.0,3.34,3.15,3.3,0.18999982,6.03174,105.0,7609.0,0.5017750018310547,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00110000,2025-11-07 20:36:12+00:00,110.0,3.94,3.75,3.9,0.29999995,8.241757,85.0,7295.0,0.4959156854248047,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00115000,2025-11-07 18:49:53+00:00,115.0,4.9,3.0,4.6,0.4500003,10.112366,53.0,4727.0,0.48792015991210946,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00120000,2025-11-07 19:30:52+00:00,120.0,5.4,5.3,5.4,0.099999905,1.8867906,118.0,12579.0,0.48065704895019534,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00125000,2025-11-07 19:57:36+00:00,125.0,6.42,4.7,6.3,0.42000008,7.0000014,14.0,8315.0,0.47376014526367194,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00130000,2025-11-07 20:04:55+00:00,130.0,7.45,7.2,7.35,0.14999962,2.0547893,46.0,26857.0,0.4683891052246094,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00135000,2025-11-07 20:36:12+00:00,135.0,8.64,8.35,8.5,0.32000065,3.8461618,87.0,9442.0,0.46283496154785164,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00140000,2025-11-07 20:30:24+00:00,140.0,10.07,9.65,9.8,0.6700001,7.1276608,1589.0,12607.0,0.45819633605957044,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00145000,2025-11-07 20:59:10+00:00,145.0,11.16,11.05,11.2,0.21000004,1.9178087,960.0,4044.0,0.4531915032958984,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00150000,2025-11-07 20:57:41+00:00,150.0,12.65,12.55,12.75,0.10999966,0.8771903,5054.0,9537.0,0.44882753326416014,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00155000,2025-11-07 20:58:28+00:00,155.0,14.37,14.2,14.4,0.17000008,1.1971837,227.0,8489.0,0.4440058041381836,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00160000,2025-11-07 20:44:13+00:00,160.0,16.1,16.05,16.2,0.07999992,0.4993753,101.0,15726.0,0.43967235137939453,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00165000,2025-11-07 18:38:35+00:00,165.0,19.0,17.95,18.15,1.75,10.144927,350.0,3848.0,0.4357051058959961,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00170000,2025-11-07 19:40:54+00:00,170.0,20.65,20.0,20.2,0.8999996,4.55696,1490.0,12515.0,0.4312801013183594,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00175000,2025-11-07 20:11:41+00:00,175.0,22.65,22.2,22.4,1.3999996,6.5882335,135.0,2599.0,0.4271602694702149,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00180000,2025-11-07 20:19:59+00:00,180.0,25.3,24.5,24.7,0.8199997,3.3496718,934.0,6692.0,0.4226437130737304,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00185000,2025-11-07 20:58:02+00:00,185.0,27.2,26.95,27.15,0.40000153,1.4925431,56.0,6716.0,0.41843232940673825,False,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00190000,2025-11-07 20:52:02+00:00,190.0,30.06,29.5,29.75,1.5100002,5.2889676,226.0,4496.0,0.4145566357421875,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00195000,2025-11-07 19:24:05+00:00,195.0,33.5,32.25,32.45,2.3999996,7.71704,7.0,1334.0,0.4102842175292969,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00200000,2025-11-07 20:42:11+00:00,200.0,35.77,35.0,35.3,0.7200012,2.0542119,271.0,1862.0,0.4063780065917969,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00210000,2025-11-07 18:07:33+00:00,210.0,43.85,41.05,41.35,3.8199997,9.542842,9.0,1481.0,0.3982909292602539,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00220000,2025-11-07 18:42:25+00:00,220.0,49.45,47.5,47.85,2.9000015,6.2298636,15.0,1940.0,0.3898376446533204,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00230000,2025-11-07 18:32:12+00:00,230.0,56.7,54.45,54.75,3.3100014,6.1996655,4.0,168.0,0.38056039367675776,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00240000,2025-11-05 20:40:41+00:00,240.0,54.75,61.75,63.15,0.0,0.0,13.0,193.0,0.3887695401000977,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00250000,2025-11-07 16:11:10+00:00,250.0,76.37,69.5,74.35,7.470001,10.841801,1.0,316.0,0.4390925231933594,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00260000,2025-11-06 19:18:32+00:00,260.0,76.81,77.55,82.95,0.0,0.0,2.0,147.0,0.4444025286865234,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00270000,2025-11-06 18:55:55+00:00,270.0,85.6,86.0,91.0,0.0,0.0,1.0,293.0,0.43628493408203123,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00280000,2025-11-06 16:36:19+00:00,280.0,93.8,91.3,100.0,0.0,0.0,2.0,123.0,0.44156442230224613,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00290000,2025-11-04 20:39:13+00:00,290.0,93.9,103.65,109.0,0.0,0.0,30.0,70.0,0.44397528686523435,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00300000,2025-11-07 19:19:22+00:00,300.0,115.99,112.95,114.0,10.989998,10.466664,5.0,54.0,0.3363103479003906,True,REGULAR,USD,put,NVDA,2026-09-18
NVDA260918P00310000,2025-11-07 16:08:58+00:00,310.0,130.65,118.95,123.3,26.899994,25.927704,2.0,6.0,0.3253851641845703,True,REGULAR,USD,put,NVDA,2026-09-18
